#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-11-07 16:48:52.270
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 2 kHz
#Period: 500 us
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Time (s),Channel 1 (V)
-6.756578947368422e-05,-0.2731454560916224
-6.631578947368421e-05,-0.2698280074251914
-6.506578947368421e-05,-0.2651835792921879
-6.381578947368421e-05,-0.2625296203590431
-6.256578947368422e-05,-0.2585486819593259
-6.131578947368421e-05,-0.2545677435596087
-6.006578947368421e-05,-0.2502550602932483
-5.881578947368421e-05,-0.2449471424269586
-5.756578947368421e-05,-0.2416296937605276
-5.631578947368421e-05,-0.2386439899607397
-5.506578947368421e-05,-0.2346630515610224
-5.381578947368421e-05,-0.2303503682946621
-5.256578947368421e-05,-0.2250424504283724
-5.131578947368421e-05,-0.2210615120286552
-5.006578947368421e-05,-0.2170805736289379
-4.881578947368421e-05,-0.2130996352292207
-4.756578947368421e-05,-0.2071282276296448
-4.631578947368421e-05,-0.2028155443632845
-4.506578947368421e-05,-0.198171116230281
-4.381578947368421e-05,-0.1928631983639914
-4.256578947368421e-05,-0.1878870253643448
-4.131578947368421e-05,-0.1825791074980551
-4.006578947368421e-05,-0.1772711896317655
-3.881578947368421e-05,-0.1729585063654052
-3.756578947368421e-05,-0.1673188436324724
-3.631578947368421e-05,-0.1606839462996103
-3.506578947368421e-05,-0.15637126303325
-3.381578947368421e-05,-0.1507316003003172
-3.256578947368421e-05,-0.1457554273006706
-3.131578947368421e-05,-0.1394522748344517
-3.006578947368421e-05,-0.1351395915680913
-2.881578947368421e-05,-0.1285046942352293
-2.756578947368421e-05,-0.1235285212355827
-2.631578947368421e-05,-0.118220603369293
-2.506578947368421e-05,-0.1139079201029327
-2.381578947368421e-05,-0.1076047676367137
-2.256578947368421e-05,-0.1022968497704241
-2.131578947368421e-05,-0.09698893190413442
-2.006578947368421e-05,-0.09201275890448787
-1.881578947368421e-05,-0.08670484103819821
-1.756578947368421e-05,-0.08040168857197924
-1.631578947368421e-05,-0.07509377070568958
-1.506578947368421e-05,-0.06945410797275682
-1.381578947368421e-05,-0.06480967983975337
-1.256578947368421e-05,-0.0585065273735344
-1.131578947368421e-05,-0.05220337490731543
-1.006578947368421e-05,-0.04556847757445336
-8.815789473684212e-06,-0.0395970699748775
-7.56578947368421e-06,-0.03428915210858784
-6.31578947368421e-06,-0.02831774450901197
-5.06578947368421e-06,-0.02400506124265163
-3.815789473684211e-06,-0.01869714337636197
-2.565789473684211e-06,-0.0127257357767861
-1.315789473684211e-06,-0.006422583310567134
-6.578947368421067e-08,-0.0004511757109912688
1.184210526315789e-06,0.0058519767552277
2.43421052631579e-06,0.01149163948816046
3.68421052631579e-06,0.01713130222109322
4.93421052631579e-06,0.02177573035409667
6.18421052631579e-06,0.02774713795367254
7.43421052631579e-06,0.0330550558199622
8.68421052631579e-06,0.03968995315282427
9.934210526315788e-06,0.04466612615247083
1.118421052631579e-05,0.05030578888540359
1.243421052631579e-05,0.05660894135162255
1.368421052631579e-05,0.06258034895119842
1.493421052631579e-05,0.06656128735091565
1.618421052631579e-05,0.07319618468377773
1.743421052631579e-05,0.07750886795013807
1.868421052631579e-05,0.08414376528300015
1.993421052631579e-05,0.08878819341600359
2.118421052631579e-05,0.09475960101557947
2.243421052631579e-05,0.0987405394152967
2.368421052631579e-05,0.1047119470148726
2.493421052631579e-05,0.1110150994810915
2.618421052631579e-05,0.1166547622140243
2.743421052631579e-05,0.1216309352136709
2.868421052631579e-05,0.1266071082133174
2.993421052631579e-05,0.1322467709462502
3.118421052631579e-05,0.1365594542126105
3.243421052631579e-05,0.1421991169455433
3.368421052631579e-05,0.1468435450785467
3.493421052631579e-05,0.150824483478264
3.618421052631579e-05,0.1551371667446243
3.743421052631579e-05,0.1607768294775571
3.868421052631579e-05,0.1644260230106312
3.993421052631579e-05,0.1690704511436347
4.118421052631579e-05,0.1730513895433519
4.243421052631579e-05,0.1773640728097123
4.368421052631579e-05,0.1816767560760726
4.493421052631579e-05,0.1873164188090054
4.618421052631579e-05,0.1909656123420795
4.743421052631579e-05,0.1946148058751536
4.868421052631579e-05,0.1985957442748709
4.993421052631579e-05,0.2029084275412312
5.118421052631579e-05,0.2068893659409485
5.243421052631579e-05,0.2108703043406657
5.368421052631579e-05,0.214851242740383
5.493421052631579e-05,0.2171734568068847
5.618421052631579e-05,0.2218178849398881
5.743421052631579e-05,0.2254670784729623
5.868421052631579e-05,0.2281210374061071
5.993421052631579e-05,0.2317702309391813
6.11842105263158e-05,0.2347559347389692
6.243421052631579e-05,0.2377416385387571
6.368421052631579e-05,0.2410590872051881
6.493421052631579e-05,0.243713046138333
6.618421052631578e-05,0.2466987499381209
6.743421052631579e-05,0.2493527088712657
6.868421052631579e-05,0.2510114332044813
6.993421052631579e-05,0.2539971370042692
7.118421052631578e-05,0.2576463305373433
7.243421052631579e-05,0.2599685446038451
7.368421052631579e-05,0.2632859932702761
7.493421052631579e-05,0.2649447176034916
7.618421052631578e-05,0.2666034419367072
7.743421052631579e-05,0.2692574008698519
7.868421052631579e-05,0.2712478700697106
7.993421052631579e-05,0.2735700841362123
8.11842105263158e-05,0.2755605533360709
8.243421052631579e-05,0.2778827674025727
8.368421052631579e-05,0.2802049814690744
8.493421052631579e-05,0.2812002160690037
8.61842105263158e-05,0.2828589404022192
8.743421052631578e-05,0.2838541750021485
8.868421052631579e-05,0.2851811544687209
8.993421052631579e-05,0.2871716236685796
9.118421052631579e-05,0.2875033685352227
9.243421052631578e-05,0.2898255826017244
9.368421052631579e-05,0.2914843069349399
9.493421052631579e-05,0.2931430312681554
9.618421052631579e-05,0.2944700107347278
9.743421052631578e-05,0.2954652453346571
9.868421052631579e-05,0.2961287350679433
9.993421052631579e-05,0.2974557145345157
0.0001011842105263158,0.2994461837343744
0.0001024342105263158,0.3007731632009468
0.0001036842105263158,0.3004414183343037
0.0001049342105263158,0.3017683978008761
0.0001061842105263158,0.3037588670007347
0.0001074342105263158,0.3037588670007347
0.0001086842105263158,0.304422356734021
0.0001099342105263158,0.3050858464673071
0.0001111842105263158,0.3064128259338796
0.0001124342105263158,0.307739805400452
0.0001136842105263158,0.3074080605338089
0.0001149342105263158,0.3080715502670951
0.0001161842105263158,0.3084032951337382
0.0001174342105263158,0.3100620194669537
0.0001186842105263158,0.3097302746003106
0.0001199342105263158,0.3103937643335968
0.0001211842105263158,0.3097302746003106
0.0001224342105263158,0.3093985297336675
0.0001236842105263158,0.3100620194669537
0.0001249342105263158,0.3097302746003106
0.0001261842105263158,0.3093985297336675
0.0001274342105263158,0.3090667848670244
0.0001286842105263158,0.3087350400003813
0.0001299342105263158,0.3070763156671658
0.0001311842105263158,0.3080715502670951
0.0001324342105263158,0.307739805400452
0.0001336842105263158,0.3060810810672365
0.0001349342105263158,0.3064128259338796
0.0001361842105263158,0.3054175913339502
0.0001374342105263158,0.3037588670007347
0.0001386842105263158,0.3024318875341623
0.0001399342105263158,0.3027636324008054
0.0001411842105263158,0.3011049080675899
0.0001424342105263158,0.2984509491344451
0.0001436842105263158,0.2977874594011589
0.0001449342105263158,0.2967922248012296
0.0001461842105263158,0.2951335004680141
0.0001474342105263158,0.291816051801583
0.0001486842105263158,0.2901573274683675
0.0001499342105263158,0.2878351134018657
0.0001511842105263158,0.2861763890686502
0.0001524342105263158,0.2841859198687916
0.0001536842105263158,0.2825271955355761
0.0001549342105263158,0.2805367263357175
0.0001561842105263158,0.2785462571358588
0.0001574342105263158,0.2768875328026433
0.0001586842105263158,0.2739018290028554
0.0001599342105263158,0.2702526354697813
0.0001611842105263158,0.2675986765366364
0.0001624342105263158,0.2656082073367778
0.0001636842105263158,0.2639494830035623
0.0001649342105263158,0.2606320343371313
0.0001661842105263158,0.2589733100039158
0.0001674342105263158,0.2546606267375554
0.0001686842105263158,0.2516749229377674
0.0001699342105263158,0.2486892191379795
0.0001711842105263158,0.2457035153381916
0.0001724342105263158,0.2423860666717606
0.0001736842105263158,0.2390686180053295
0.0001749342105263158,0.2354194244722554
0.0001761842105263158,0.2307749963392519
0.0001774342105263158,0.2294480168726795
0.0001786842105263158,0.2267940579395347
0.0001799342105263158,0.2228131195398174
0.0001811842105263158,0.2201591606066726
0.0001824342105263158,0.2155147324736692
0.0001836842105263158,0.2112020492073088
0.0001849342105263158,0.2072211108075916
0.0001861842105263158,0.2039036621411605
0.0001874342105263158,0.198927489141514
0.0001886842105263158,0.1949465507417968
0.0001899342105263158,0.1909656123420795
0.0001911842105263158,0.1869846739423623
0.0001924342105263158,0.1833354804092881
0.0001936842105263158,0.1790227971429278
0.0001949342105263158,0.173383134409995
0.0001961842105263158,0.1694021960102778
0.0001974342105263158,0.1647577678772743
0.0001986842105263158,0.160445084610914
0.0001999342105263158,0.1558006564779105
0.0002011842105263158,0.1504927386116209
0.0002024342105263158,0.1468435450785467
0.0002036842105263158,0.1415356272122571
0.0002049342105263158,0.1362277093459674
0.0002061842105263158,0.1319150260796071
0.0002074342105263158,0.1262753633466743
0.0002086842105263158,0.1209674454803846
0.0002099342105263158,0.1149960378808088
0.0002111842105263158,0.1126738238143071
0.0002124342105263158,0.1073659059480174
0.0002136842105263158,0.1010627534817984
0.0002149342105263158,0.09575483561550878
0.0002161842105263158,0.09011517288257602
0.0002174342105263158,0.08480725501628636
0.0002186842105263158,0.08115806148321221
0.0002199342105263158,0.07618188848356566
0.0002211842105263158,0.06921524628406049
0.0002224342105263158,0.06390732841777083
0.0002236842105263158,0.05992639001805358
0.0002249342105263158,0.05561370675169323
0.0002261842105263158,0.05063753375204669
0.0002274342105263158,0.04665659535232944
0.0002286842105263158,0.04035344288611048
0.0002299342105263158,0.03438203528653461
0.0002311842105263158,0.03006935202017426
0.0002324342105263158,0.0244296892872415
0.0002336842105263158,0.02011700602088115
0.0002349342105263158,0.01414559842130529
0.0002361842105263158,0.01016466002158805
0.0002374342105263158,0.004193252422012182
0.0002386842105263158,-0.0007829205776343725
0.0002399342105263158,-0.004100369244065409
0.0002411842105263158,-0.01007177684364127
0.0002424342105263158,-0.01405271524335852
0.0002436842105263158,-0.01902888824300507
0.0002449342105263158,-0.02400506124265163
0.0002461842105263158,-0.02898123424229818
0.0002474342105263158,-0.03561613157516025
0.0002486842105263158,-0.0399288148415206
0.0002499342105263158,-0.04424149810788094
0.0002511842105263158,-0.04855418137424129
0.0002524342105263158,-0.05187163004067233
0.0002536842105263158,-0.05751129277360509
0.0002549342105263158,-0.06315095550653785
0.0002561842105263158,-0.0674636387728982
0.0002574342105263158,-0.07144457717261544
0.0002586842105263158,-0.07642075017226199
0.0002599342105263157,-0.08172866803855165
